Plastic,MASHO TEKLU W/SLASIE,034 440 7202,091 430 0865,Tigray,,,,,
Shoe,Anbessa shoe,011 213 1622,091 121 0445,Addis Ababa,,,,,
Shoe,Harmad Womens Shoe Shop,091 050 8535,091 050 8535,Addis Ababa,,,,,
Shoe,London Shoe,011 416 0780,091 106 4821,Addis Ababa,,,,,
Shoe,Lucy Shoe Shop,011 275 1070,011 275 1070,Addis Ababa,,,,,
Shoe,LILI SHOE SHOP,011 275 6703,011 275 6703,Addis Ababa,,,,,
Shoe,Liwa Shoe Shop,011 276 9116,011 276 9116,Addis Ababa,,,,,
Shoe,LAL PIAMS,011 277 8057,011 277 8057,Addis Ababa,,,,,
Shoe,Melese Teka Shoe Factory,011 275 1877,011 275 1877,Addis Ababa,,,,,
Shoe,Mekidela Shoe Shop,091 123 7371,091 123 7371,Addis Ababa,,,,,
Shoe,Meba international trade,011 156 2758,091 120 6647,Addis Ababa,,,,,
Shoe,Mulu G/Tsadik Shoe,011 275 3990,011 275 3990,Addis Ababa,,,,,
Shoe,MULUMEBETE SHOE HOUSE,011 155 9804,011 155 9804,Addis Ababa,,,,,
Shoe,MULUGETA NEGASH SHOE SSHOP,011 276 5735,011 276 5735,Addis Ababa,,,,,
Shoe,Mustefa kemal shoe shop,011 123 2402,091 182 5175,Addis Ababa,,,,,
Shoe,MIHERET HAGOSE SHOE SHOP,011 213 4103,011 213 4103,Addis Ababa,,,,,
Shoe,MOLA BERHE & SONS SHOE SHOP,011 275 4289,011 275 4289,Addis Ababa,,,,,
Shoe,Mohans plc,011 439 0722,091 120 0160,Addis Ababa,,,,,
Shoe,sileshi zemerkun importer,091 195 8328,091 195 8328,Addis Ababa,,,,,
Shoe,Super Star Shoe Shoping,011 439 4819,011 275 0540,Addis Ababa,,,,,
Shoe,super star shoe shope,091 144 0270,091 144 0270,Addis Ababa,,,,,
Shoe,CITY SHOE SHOP,011 276 8815,091 120 5720,Addis Ababa,,,,,
Shoe,Smart Shoe shop,091 335 6860,091 335 6860,Addis Ababa,,,,,
Shoe,Semu Borde Shop,092 398 5993,092 398 5993,Addis Ababa,,,,,
Shoe,shebera tadele,011 279 2214,011 279 2214,Addis Ababa,,,,,
Shoe,Shewa shoes factory,091 120 4536,094 799 7398,Addis Ababa,,,,,
Shoe,konjit endeshaw debella,011 275 2985,011 275 2985,Addis Ababa,,,,,
Shoe,BEREHE ASSEFA SHOE FACTORY,011 122 3137,011 122 3137,Addis Ababa,,,,,
Shoe,berhan shemachoch,091 177 7412,091 245 2431,Addis Ababa,,,,,
Shoe,Blacky Shoe,011 439 1778,011 439 1778,Addis Ababa,,,,,
Shoe,blue nile shoe shop,011 442 0140,011 442 0140,Addis Ababa,,,,,
Shoe,BLAS  SHOE AND SOLE,011 439 1478,011 439 1478,Addis Ababa,,,,,
Shoe,Bleane shoe shop,011 276 3602,091 124 1804,Addis Ababa,,,,,
Shoe,berhanu dechassa,091 135 2770,091 135 2770,Addis Ababa,,,,,
Shoe,biritu werku canvas and rubber shoe shop,011 213 0599,091 144 6528,Addis Ababa,,,,,
Shoe,biniyamer shoe factory,011 277 0991,091 123 3939,Addis Ababa,,,,,
Shoe,Tewodros Yohhanes,091 002 0954,091 002 0954,Addis Ababa,,,,,
Shoe,cheru mamo shoe,011 276 6479,011 276 6479,Addis Ababa,,,,,
Shoe,Naji General Trading,011 553 1904,011 553 1904,Addis Ababa,,,,,
Shoe,AHEMED MOHHAMOD AND FAMILY PLC,011 276 4394,091 124 1412,Addis Ababa,,,,,
Shoe,ahmed ali shoe,011 213 2708,011 213 2708,Addis Ababa,,,,,
Shoe,alemu kassa shoe store,091 122 2986,091 122 2986,Addis Ababa,,,,,
Shoe,ALMAZ SHOE SHOP,011 275 4962,091 160 6113,Addis Ababa,,,,,
Shoe,elfinesh zelalem shoe and leather factory,011 442 5956,011 442 5956,Addis Ababa,,,,,
Shoe,Amede Birhane Shoe,011 275 5723,011 275 5723,Addis Ababa,,,,,
Shoe,AMARECH SIMMA SHOE SHOP,011 276 3943,091 123 6206,Addis Ababa,,,,,
Shoe,Assefa Dema Shoe Shop,011 275 0869,011 275 0869,Addis Ababa,,,,,
Shoe,Ara Shoes AG Ethiopia Addis Ababa,011 434 0522,011 434 0522,Addis Ababa,,,,,
Shoe,Arada Shoe Shop,011 155 2708,011 155 2708,Addis Ababa,,,,,
Shoe,ERSAHA PLC,011 275 2057,011 275 2057,Addis Ababa,,,,,
Shoe,abera eshete shoe shop,011 275 0463,091 140 9518,Addis Ababa,,,,,
Shoe,ABERASH SHOE SOLE,011 275 2490,091 123 3948,Addis Ababa,,,,,
Shoe,Abebech Shoe Shop,011 275 4972,011 275 4972,Addis Ababa,,,,,
Shoe,ABEBECH SHEO SHOP,011 257 4972,011 257 4972,Addis Ababa,,,,,
Shoe,abaynesh shoe shop,091 164 6125,091 164 6125,Addis Ababa,,,,,
Shoe,IBEX SHOE SHOP,093 967 7924,093 967 7924,Addis Ababa,,,,,
Shoe,absera trading,011 155 3819,011 155 3819,Addis Ababa,,,,,
Shoe,abiy shoe shop,091 192 8622,091 192 8622,Addis Ababa,,,,,
Shoe,abdulhadi shoe shop,011 575 7607,011 575 7607,Addis Ababa,,,,,
Shoe,akalu abeba,011 275 0214,091 122 2122,Addis Ababa,,,,,
Shoe,I.B.X,011 276 8814,011 276 8814,Addis Ababa,,,,,
Shoe,ADANE DEME SHOE,011 275 0350,091 121 2375,Addis Ababa,,,,,
Shoe,adanechi g/giyorgis,011 275 1350,011 275 1350,Addis Ababa,,,,,
Shoe,Atenker Shoe,091 113 9966,091 113 9966,Addis Ababa,,,,,
Shoe,africa shoe,011 276 3390,011 276 3390,Addis Ababa,,,,,
Shoe,afework shoe factory,093 001 2530,093 001 2530,Addis Ababa,,,,,
Shoe,AFDAL PLC,011 276 6784,091 160 9574,Addis Ababa,,,,,
Shoe,E.A.E Famili Plc,011 275 5451,091 120 9667,Addis Ababa,,,,,
Shoe,Eelccos Shose Production,091 103 1650,091 103 1650,Addis Ababa,,,,,
Shoe,Eteade Plc,011 275 0444,091 120 8540,Addis Ababa,,,,,
Shoe,Ethio Italy Shoe Factory,011 440 0658,011 442 1424,Addis Ababa,,,,,
Shoe,ETHIOPIA CANVAS & RUBBER SHOE FACTORY,011 442 4300,011 442 4300,Addis Ababa,,,,,
Shoe,M.DOKA SHOE FACTORY,011 276 8896,011 276 8896,Addis Ababa,,,,,
Shoe,MK TRADE & INDUSTRY PLC,011 439 4617,011 439 4617,Addis Ababa,,,,,
Shoe,Elfinesh Andeta,011 275 0146,091 165 3105,Addis Ababa,,,,,
Shoe,Endewain General Trading PLC,011 278 1382,011 278 1384,Addis Ababa,,,,,
Shoe,EYOB & HIS FAMILY G/BUSINESS PLC,011 275 1212,091 151 5946,Addis Ababa,,,,,
Shoe,Oxfono,011 558 6458,091 267 7115,Addis Ababa,,,,,
Shoe,kertena shoe factory,091 199 8991,091 199 8991,Addis Ababa,,,,,
Shoe,katiso,011 645 7406,011 645 7406,Addis Ababa,,,,,
Shoe,Korem Shoe Factory,011 275 6470,011 275 6470,Addis Ababa,,,,,
Shoe,w/aregay shoes shop and manufacturing,091 147 3660,091 147 3660,Addis Ababa,,,,,
Shoe,w/aregay shoe shop and manufacturing,091 147 3860,091 147 3860,Addis Ababa,,,,,
Shoe,Woldiya SAhoe Shop,011 111 9184,011 111 9184,Addis Ababa,,,,,
Shoe,Yemsrach shoe shop,091 145 1918,091 145 1918,Addis Ababa,,,,,
Shoe,Yegermal Sport Shop,091 190 2919,091 190 2919,Addis Ababa,,,,,
Shoe,demol foreian and domestic shoes store,094 796 4386,094 796 4386,Addis Ababa,,,,,
Shoe,dalloo shoes and leather production enterprise,011 213 1478,091 168 5647,Addis Ababa,,,,,
Shoe,Dani Shoe,011 213 7447,011 213 7447,Addis Ababa,,,,,
Shoe,Dandy Shoe Shop,011 275 9802,011 275 9802,Addis Ababa,,,,,
Shoe,dianosor shoe factory,011 213 5185,011 442 3815,Addis Ababa,,,,,
Shoe,dori shoe shop,011 275 0352,091 187 8087,Addis Ababa,,,,,
Shoe,GELILA SHOE FACTORY,011 213 1396,011 213 1396,Addis Ababa,,,,,
Shoe,geremewunigusse plastic shoes,091 123 9944,091 123 9944,Addis Ababa,,,,,
Shoe,GAMB Shoe smart,011 667 4066,091 122 0231,Addis Ababa,,,,,
Shoe,Gambe Shoes Mart,011 162 7509,011 162 7509,Addis Ababa,,,,,
Shoe,Gazi Shoe,091 121 7746,091 121 7746,Addis Ababa,,,,,
Shoe,GRUM SHOE,011 157 9506,011 157 9506,Addis Ababa,,,,,
Shoe,Gezachew Legesse Shoe Shop,091 161 1159,091 161 1159,Addis Ababa,,,,,
Shoe,tsehay lema,011 155 8652,011 155 8652,Addis Ababa,,,,,
Shoe,tsedale beyene leazer and shoe,011 213 6140,091 123 6451,Addis Ababa,,,,,
Shoe,tsega shoes and leather products,011 275 0549,091 130 8231,Addis Ababa,,,,,
Shoe,FETUDIN OUMER SHOE,011 275 0403,091 120 0192,Addis Ababa,,,,,
Shoe,FANAYE KURABACHEW SHOE,011 275 1259,091 120 3383,Addis Ababa,,,,,
Shoe,Fantanina Shoe Factory,011 442 1537,011 442 1520,Addis Ababa,,,,,
Shoe,FACT SHOE FACTORY,011 276 7350,091 124 1876,Addis Ababa,,,,,
Shoe,FLAME SHOE FACTORY,011 275 1461,091 123 3453,Addis Ababa,,,,,
Shoe,Fereco Modern Shoe,011 552 4173,011 552 4173,Addis Ababa,,,,,
Chemical,Technochem International Plc,011 629 2403,011 156 5002,,,,,,
Chemical,hareg chemichal,091 371 6325,091 371 6325,,,,,,
Chemical,Harego Chemical,011 259 5603,011 259 5603,,,,,,
Chemical,HIGH CHEM ETHIOPIA PLC,011 651 3106,011 651 3106,,,,,,
Chemical,hiwot,091 341 1598,093 182 1289,,,,,,
Chemical,HORIZON TRADING & AGENCY,011 551 8061,011 551 8061,,,,,,
Chemical,MOHAMMED ABOUBAKER IMPORTER,011 275 0118,011 275 0118,,,,,,
Chemical,Meler School Laboratory & Chemical Equipment,091 194 6556,091 194 6556,,,,,,
Chemical,MURAL PAINTS AND CHEMICALS PLC,011 839 1566,009 299 0299,,,,,,
Chemical,milky enterprise,011 515 7323,011 515 7323,,,,,,
Chemical,mesgun enterprise,011 551 1553,011 551 1553,,,,,,
Chemical,si.and j bosman bv,091 178 1235,091 178 1235,,,,,,
Chemical,sign chemical,011 126 2799,011 126 2799,,,,,,
Chemical,Radel Foundry Plt. LtD.Co,011 439 1834,011 439 3504,,,,,,
Chemical,BISHAN GARI PURIFICATION,011 551 2587,011 551 2587,,,,,,
Chemical,BENYABI CHEMICAL ENGINEERING,011 466 9228,011 466 9228,,,,,,
Chemical,Baynako Ethiopia,011 551 6000,011 551 6000,,,,,,
Chemical,Beta chemicals,011 896 1819,001 896 1634,,,,,,
Chemical,bezema dyes & chemicals n.b.e. plc,011 618 0086,093 995 9395,,,,,,
Chemical,TNT Chemie Enterprise,011 320 6058,011 320 6058,,,,,,
Chemical,TK Manufactory plc,091 176 5998,091 176 5998,,,,,,
Chemical,TAZA PLC,011 419 6341,091 190 1047,,,,,,
Chemical,natecon enterprises plc,011 552 1455,091 218 9672,,,,,,
Chemical,allid chemicals plc,011 618 0235,091 062 6668,,,,,,
Chemical,AL MAM BEARING,011 155 1147,011 155 1147,,,,,,
Chemical,ALLCHAM PLC,011 320 6612,011 320 6612,,,,,,
Chemical,Askalu Can Trading Plc,011 157 1042,011 157 1042,,,,,,
Chemical,arbatrage international trading plc,011 550 8750,011 515 7024,,,,,,
Chemical,arozco petro chemichals plc,091 299 0623,092 990 6233,,,,,,
Chemical,ABIJATA SODA ASH S.C,011 618 1147,011 618 1147,,,,,,
Chemical,Abedayu Industrial,011 639 4322,091 130 2693,,,,,,
Chemical,Atlas Engineering Group PLC,011 551 8621,011 551 3844,,,,,,
Chemical,ATLANTIC INTERNATIONAL TRADING,011 550 9178,011 550 9178,,,,,,
Chemical,Anko General Trading Plc,011 618 1432,011 618 1432,,,,,,
Chemical,AWASH MELKASA ALMUNIYM SALPHTE AND SULPHURIC,011 211 3809,011 211 3809,,,,,,
Chemical,ADD REAL VALUE PLC,011 662 7510,011 662 7510,,,,,,
Chemical,ADDRN CHEMICAL PLC,092 011 3051,092 011 3051,,,,,,
Chemical,Agri Care-Chemicals,011 157 2022,011 442 5622,,,,,,
Chemical,Issacor General Trading,011 840 0028,011 840 0028,,,,,,
Chemical,ETHIO IMPORT - EXPORT PLC,011 551 3291,011 551 3291,,,,,,
Chemical,A Capelli & Co. PLC,011 275 3255,011 275 3255,,,,,,
Chemical,A/Z TRADING & SERVICES PLC,011 551 8047,011 551 8047,,,,,,
Chemical,EMECO PLC,011 661 5951,011 661 5951,,,,,,
Chemical,AC Chemical Trading PLC,011 869 3298,011 869 3298,,,,,,
Chemical,ae chemeical trading plc,011 667 2354,091 147 4171,,,,,,
Chemical,Kalid Abdurahuman,091 337 2063,091 337 2063,,,,,,
Chemical,Kanmax Engineering,091 121 7003,091 121 7003,,,,,,
Chemical,CHEMICAL INDUSTRY CORPORATION,091 152 5013,091 152 5013,,,,,,
Chemical,chemical industry cooperation,011 662 7377,091 101 7405,,,,,,
Chemical,Caustic Soda S.C,011 618 4317,011 618 4317,,,,,,
Chemical,CONCORD PLC,011 661 4784,011 661 4784,,,,,,
Chemical,DI FABRIS PLC,011 662 6409,011 662 6409,,,,,,
Chemical,DANBIZ INTERNATIONAL TRADING,011 550 0262,011 550 0262,,,,,,
Chemical,DELTA INSTRUMENT TECHNOLOGY PLC,011 371 3755,011 371 3755,,,,,,
Chemical,DAIR MUZEMIL IMPORT DISTRIBUTOR & COMMISSION,011 156 8695,091 121 0422,,,,,,
Chemical,JAY CHEMICAL PLC,092 154 7015,092 154 7015,,,,,,
Chemical,Jigra International PLC,091 152 6540,091 151 5123,,,,,,/img/industry/jigra.jpg
Chemical,gudisa gayesa,091 184 1071,092 022 1970,,,,,,
Chemical,GALAXY INDUSTRIES PLC,011 156 1212,091 121 2373,,,,,,
Chemical,CHORA GAS CHEMICAL PRODUCTS FACTORY,011 551 9244,011 551 9244,,,,,,
Chemical,Fitsum International Plc,011 348 0584,011 348 0584,,,,,,
Chemical,VITTORIO CHEMICAL INDUSTRY,091 120 5469,091 120 5469,,,,,,
Chemical,Detergent chemical and textile factory,+25120473319,+251912 500724,,,,,,/img/industry/isik.jpg
Cement,Ahadu terrazzo factory,0342 41 54 00,0911 30 96 30,,,,,,/img/industry/ahadu.jpg
Industry,Amio Engineering Industry & Agricultural machineries,2.51114E+11,+251 911 22 80 93,,,,,,/img/industry/amio.jpg
Industry,Bahirdar ,+251-115-159040,,,,,,,/img/industry/bahirdar taniry 02.jpg
Industry,ETM Aluminum works,011 124 6664,091 144 5518,,,,,,/img/industry/ETM_20171221_Half A4.jpg
Industry,Leggio aluminium,+25115153466,,,,,,,/img/industry/leggio.jpg
Industry,BG trading p.l.c,+251118290923,+251911233463,,,,,,/img/industry/n1.jpg
Industry,Nazo p.l.c,+251 114 195579/80,+251 929 901585,,,,,,/img/industry/nazo.jpg
Industry,New Wave Industries plc,+251 254 110022,+251930 101972,,,,,,/img/industry/new wave 2 c6.jpg
Industry,Reem Industrial plc,+251 114 39 03 15,,,,,,,/img/industry/reem.jpg
Industry,Sonafric Industries plc,+251 114 390 201 ,+251 910 49 59 00,,,,,,/img/industry/sonafric.jpg
Industry,Ture Cement factory,025 112 2397,,,,,,,/img/industry/ture cement2.jpg
Industry,United Alpha Commercial p.l.c,+251 11 6517858,+251 91 1208386,,,,,,/img/industry/United.jpg
Industry,Roha pack p.lc,+251 9299228645,+251114195142,,,,,,/img/industry/roha pack.jpg
